[002:OBNA#0016]	墓園@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[076:LSCR#0200]	等你把我救出去之後，我們可以偷艘船去那裡！
[076:LSCR#0200]	抱歉。
[076:LSCR#0200]	是崔德船長偷走的。
[076:LSCR#0200]	我就知道！\255\003他一直很嫉妒我這身知性的造型。
[076:LSCR#0200]	什麼，你瘋了嗎？\255\003快去把鑰匙拿來。
[076:LSCR#0200]	他大概把鑰匙放在走廊底的辦公室裡。
[076:LSCR#0200]	沒問題！
[076:LSCR#0200]	蓋布拉許
[077:VERB#0763]	我看不出來這是什麼東西。
[077:VERB#0763]	太重了拿不起來。
[077:OBNA#0763]	東西@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[077:VERB#0764]	這些是箱子，但我不知道裡面裝了什麼。
[077:VERB#0764]	太重了拿不起來。
[077:VERB#0764]	這麼暗，我找不到蓋子在哪。
[077:OBNA#0764]	箱子@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[077:VERB#0765]	我看不出來這是什麼東西。
[077:VERB#0765]	太重了拿不起來。
[077:OBNA#0765]	東西@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[077:VERB#0766]	這些是箱子，但我不知道裡面裝了什麼。
[077:VERB#0766]	太重了拿不起來。
[077:VERB#0766]	這麼暗，我找不到蓋子在哪。
[077:OBNA#0766]	箱子@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[077:EXCD#0077]	蓋布拉許
[077:LSCR#0201]	哈！\255\003我敢說里察克現在一定氣炸了！
[077:LSCR#0201]	是啊。\255\003早知道他就該在我要求時讓我去上廁所！
[077:LSCR#0201]	沒錯。
[077:LSCR#0201]	嘿，華利？
[077:LSCR#0201]	怎樣？
[077:LSCR#0201]	我們在哪裡？
[077:LSCR#0201]	這問題問得好。
[077:LSCR#0202]	這裡什麼都看不見。
[077:LSCR#0202]	太暗了，看不清楚自己在做什麼。
[077:SCRP#0069]	我的老天，臭鼬汗！！！
[077:SCRP#0069]	好痛！
[077:SCRP#0069]	蓋布拉許
[079:OBNA#0767]	沙包@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[079:OBNA#0768]	風箱@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[079:VERB#0769]	繩子正以驚人的速度燒斷^
[079:OBNA#0769]	蠟燭@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[079:OBNA#0770]	氣球@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[079:OBNA#0771]	死亡之輪@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[079:OBNA#0772]	平底鍋@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[079:OBNA#0774]	盾牌@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[079:OBNA#0773]	盾牌@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[079:VERB#0777]	再這樣下去，他就要跟我一樣高了。
[079:OBNA#0777]	華利@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[079:EXCD#0079]	走向@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[079:EXCD#0079]	給予@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[079:EXCD#0079]	打開@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[079:EXCD#0079]	關上@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[079:EXCD#0079]	拿起@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[079:EXCD#0079]	查看@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[079:EXCD#0079]	交談@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[079:EXCD#0079]	使用@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[079:EXCD#0079]	推@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[079:EXCD#0079]	拉@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[079:EXCD#0079]	蓋布拉許
[079:LSCR#0200]	叮！
[079:LSCR#0200]	叮！
[079:LSCR#0200]	叮！
[079:LSCR#0201]	我現在沒辦法把它拉出來^
[079:LSCR#0201]	我現在的位置沒辦法這麼做。
[079:LSCR#0201]	我從這裡搆不到他。
[079:LSCR#0201]	我從這裡搆不到\255\006\001\064。
[079:LSCR#0201]	吐口水@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[079:LSCR#0201]	吐口水@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[079:LSCR#0201]	吐痰@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[079:LSCR#0201]	噴出@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[079:LSCR#0201]	痰塊@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[079:LSCR#0201]	噴射@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[079:LSCR#0201]	飆口水@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[079:LSCR#0201]	猛噴@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[079:LSCR#0201]	呸痰@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[079:LSCR#0201]	迸發@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[079:LSCR#0201]	我目前的位置沒辦法這麼做。
[079:LSCR#0202]	里察克@
[079:LSCR#0202]	阿嘎——^\255\003蓋布拉許·斯瑞普伍德，你這下麻煩大了。\255\003現在你是我的人了，你得為你對我做的事付出代價。
[079:LSCR#0202]	嘿^\255\003朋友之間喝點沙士算什麼^
[079:LSCR#0202]	安靜！\255\003只有一件事更痛苦^\255\003^那就是死而復生^\255\003^還被塞進一具腐爛的身體。
[079:LSCR#0202]	你知道那是什麼嗎？
[079:LSCR#0202]	嗯……^
[079:LSCR#0202]	那正是即將發生在你身上的事！
[079:LSCR#0202]	我們就不能好好談一談嗎？
[079:LSCR#0202]	你有看到那邊那根蠟燭嗎？
[079:LSCR#0202]	等它燒斷那條繩子^
[079:LSCR#0202]	^那個袋子就會掉到風箱上。
[079:LSCR#0202]	風箱一被壓縮，就會射出一顆鉛彈^
[079:LSCR#0202]	^彈到那個平底鍋上^
[079:LSCR#0202]	^再彈到我身後的盾牌^
[079:LSCR#0202]	接著彈到另一面盾牌^
[079:LSCR#0202]	^最後擊中那顆綠色氣球。
[079:LSCR#0202]	氣球一爆，就會讓那根拉桿掉下來^
[079:LSCR#0202]	^鬆開鏈輪上的棘輪^
[079:LSCR#0202]	^把你送進那個酸液池裡。
[079:LSCR#0202]	呃^我^
[079:LSCR#0202]	你知道接下來會發生什麼事嗎？
[079:LSCR#0202]	嗯^這個嘛^
[079:LSCR#0202]	我會拿走你的骨頭^\255\003^趁你還活著、痛苦萬分的時候^\255\003^把它們做成一張椅子。\255\003我要叫它尖叫椅。
[079:LSCR#0202]	我每天早上都會坐在上面，聽你尖叫。
[079:LSCR#0202]	有什麼問題嗎？
[079:LSCR#0202]	有。我可以去廁所嗎？
[079:LSCR#0202]	哈哈哈！\255\003這下會比我原本期望的還要痛苦多了！
[079:LSCR#0202]	還有別的問題嗎？
[079:LSCR#0202]	\007蠟燭是做什麼用的？@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[079:LSCR#0202]	\007袋子掉到風箱上時會發生什麼事？@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[079:LSCR#0202]	\007鉛彈要怎麼打到氣球？@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[079:LSCR#0202]	蠟燭燒斷繩子，讓沙袋掉下來。
[079:LSCR#0202]	風箱會把鉛彈射進那個平底鍋裡。
[079:LSCR#0202]	它會東彈西彈，撞到一堆東西。
[079:LSCR#0202]	你這些蠢問題讓我越來越不耐煩了。
[079:LSCR#0202]	準備受死吧。
[079:LSCR#0202]	他沒說要對我做什麼嗎？
[079:LSCR#0202]	我倒是想到一張腳凳。
[079:LSCR#0204]	小寶寶是從哪裡來的？
[079:LSCR#0204]	就你而言，是孤兒院。
[079:LSCR#0204]	把酸液池這樣不加蓋，不危險嗎？
[079:LSCR#0204]	這種時候，安全不是我在乎的事。
[079:LSCR#0204]	咦，我剛才明明還有一大堆問題^
[079:LSCR#0204]	快點想，你的時間快到了。
[079:LSCR#0204]	56年的世界大賽是誰贏的？
[079:LSCR#0204]	芝加哥隊。
[079:LSCR#0204]	你那把鬍子有試過用潤髮乳嗎？
[079:LSCR#0204]	沒有。
[079:LSCR#0204]	廁所在哪裡？
[079:LSCR#0204]	樓梯上去左轉，不過再過幾分鐘你也用不到了。
[079:LSCR#0204]	如果土撥鼠會丟木頭，牠一次能丟多少^
[079:LSCR#0204]	5捆。
[079:LSCR#0204]	如果這是4，這是2，那這個是什麼？
[079:LSCR#0204]	一。
[079:LSCR#0204]	猴島的秘密到底是什麼？
[079:LSCR#0204]	再過一會兒，一切就會揭曉。
[079:LSCR#0204]	冒險遊戲為什麼賣那麼貴？
[079:LSCR#0204]	掃描VGA美術圖很貴的。
[079:LSCR#0204]	我一進來，你怎麼不乾脆一槍斃了我？
[079:LSCR#0204]	因為我們多了一片磁片要用掉。
[079:LSCR#0207]	怎樣？\255\003我現在可以張開眼睛了嗎？
[079:LSCR#0207]	等一下！
[079:LSCR#0207]	喂！\255\003燈呢？
[079:LSCR#0207]	噓！
[079:LSCR#0207]	里察克@
[079:LSCR#0207]	啊啊啊！\255\003這裡是在搞什麼鬼？\255\003拉戈！\255\003把蠟燭重新點上！
[079:LSCR#0207]	拉戈@@@
[079:LSCR#0207]	蓋布拉許逃走了！\255\003快去找他！
[079:LSCR#0208]	偵測到角色
[079:LSCR#0208]	\255\005\108\000 在 \255\006\109\000@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[079:LSCR#0208]	\255\005\108\000 在@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[079:LSCR#0209]	區段 \255\004\023\002
[079:LSCR#0209]	要是我往那個方向吐口水，可能會吐到自己^
[079:LSCR#0209]	喂！\255\003吐口水小心一點！
[079:LSCR#0209]	我嘴巴都乾了。
[079:LSCR#0209]	走到@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[079:LSCR#0209]	給予@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[079:LSCR#0209]	打開@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[079:LSCR#0209]	關閉@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[079:LSCR#0209]	拿起@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[079:LSCR#0209]	看看@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[079:LSCR#0209]	交談@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[079:LSCR#0209]	使用@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[079:LSCR#0209]	推@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[079:LSCR#0209]	拉@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[079:LSCR#0211]	喂！\255\003吐口水小心一點！
[079:LSCR#0212]	哎呀^
[079:LSCR#0212]	啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊！！！！！！
[079:LSCR#0214]	所以呢，華利^
[079:LSCR#0214]	怎樣？
[079:LSCR#0214]	啊，沒事。
[079:LSCR#0214]	\007我愛你，兄弟。@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[079:LSCR#0214]	\007你可以幫我抓一下鼻子癢嗎？@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[079:LSCR#0214]	\007有什麼好點子嗎？@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[079:LSCR#0214]	\007我有種不祥的預感^@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[079:LSCR#0214]	我們還是把頭留在肩膀上，冷靜點，好嗎？
[079:LSCR#0214]	好啊，等你先親我屁股再說。
[079:LSCR#0214]	這個嘛^\255\003^我倒是有一個，不過有點尷尬^
[079:LSCR#0214]	華利！這可是生死攸關的大事！
[079:LSCR#0214]	噢^\255\003好吧，我做。\255\003不過你得把眼睛閉上。
[079:LSCR#0214]	什麼？！
[079:LSCR#0214]	把眼睛閉上，除非你想變成不死家具。
[079:LSCR#0214]	這個嘛^\255\003^其實我是希望你能想到辦法。
[079:LSCR#0214]	噢。
[079:LSCR#0214]	不祥的預感？！\255\003里察克把你用鎖鏈吊在酸液池上方，你就只有個不祥的預感？！
[079:LSCR#0214]	天啊。你這樣對我吼，我感覺更糟了。
[079:LSCR#0214]	別管我了。
[079:LSCR#0216]	目前的x座標是 \255\004\000\064。
[079:LSCR#0216]	目前的y座標是 \255\004\001\064。
[079:LSCR#0216]	目標x座標是 \255\004\002\064。
[079:LSCR#0216]	目標y座標是 \255\004\003\064。
[079:LSCR#0216]	初始朝向是 \255\004\007\064。
[079:LSCR#0216]	dx和dy皆為負值。朝向是 \255\004\007\064。
[079:LSCR#0216]	dx為負值，dy為正值。朝向是 \255\004\007\064。
[079:LSCR#0216]	dy為負值，dx為正值。朝向是 \255\004\007\064。
[079:LSCR#0216]	動畫是 \255\004\007\064
[079:SCRP#0118]	一派胡言。
[079:SCRP#0118]	你真的指望我相信你被酸液溶解了？
[079:SCRP#0118]	是啊，這個嘛我──
[079:SCRP#0118]	但你現在卻好端端地站在這裡跟我講得繪聲繪影，看起來一點都沒解體嘛。
[079:SCRP#0118]	對，這個嘛，那是^\255\003^呃^\255\003^好啦，我是為了戲劇效果加油添醋了一點。\255\003要告就告吧。
[079:SCRP#0118]	你要不要試著告訴我事情「真正」的經過？
[079:SCRP#0118]	好吧。
[079:SCRP#0118]	我剛才說到，我們被吊在酸液池上方。\255\003死神近到我都聞得到他毛茸茸的腋下味^
[080:ENCD#0080]	第一段：
[080:ENCD#0080]	頭
[080:ENCD#0080]	手臂
[080:ENCD#0080]	肋骨
[080:ENCD#0080]	髖部
[080:ENCD#0080]	腿
[080:ENCD#0080]	頭
[080:ENCD#0080]	手臂
[080:ENCD#0080]	肋骨
[080:ENCD#0080]	髖部
[080:ENCD#0080]	腿
[080:ENCD#0080]	\255\007\047\000骨連接著\255\007\048\000骨。
[080:ENCD#0080]	第二段：
[080:ENCD#0080]	第三段：
[080:ENCD#0080]	第四段：
[081:LSCR#0201]	蓋布拉許
[081:LSCR#0201]	底下什麼也沒有。
[081:LSCR#0201]	大帆船在這裡！
[081:LSCR#0203]	好了，我們到了。\255\003接下來呢？
[081:LSCR#0203]	\007你搞什麼，這艘船是跟\254\008     漫畫書背面郵購來的？\255\009\006\000@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[081:LSCR#0203]	\007這艘船小到連逃船的老鼠都\254\008     彎腰駝背。@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[081:LSCR#0203]	\007這艘船到底是哪個人的浴缸改的？@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[081:LSCR#0203]	\007我看過裝在瓶子裡的船都比這艘大。@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[081:LSCR#0203]	\007我看過的咖啡杯都比這艘船大。@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[081:LSCR#0203]	\007我要跳下去找那艘沉沒的大帆船。@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[081:LSCR#0203]	\007我要再跳下去一次。@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[081:LSCR#0203]	\007我們回布提島吧。\255\009\026\000@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[081:LSCR#0203]	\007我確定就在附近，我們換個地方試試看？@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[081:LSCR#0203]	真好笑。
[081:LSCR#0203]	幫你寫台詞的傢伙，跟你的裁縫一樣沒幽默感。
[081:LSCR#0203]	這是你自己想出來的嗎？
[081:LSCR#0203]	哈哈。
[081:LSCR#0203]	我們可以繼續了嗎？
[081:LSCR#0203]	好。
[081:LSCR#0203]	你確定你會游泳？
[081:LSCR#0203]	嘿，我可以憋氣十分鐘！\255\009\027\000
[081:LSCR#0203]	好吧^\255\003^我還真有點同情你，好啦。\255\003指出來就對了。
[081:LSCR#0205]	我拿到猴頭了！\255\003我們回布提島吧。\255\009\026\000
[082:OBNA#0781]	痂島@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[082:OBNA#0782]	布提島@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[082:OBNA#0783]	費特島@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[082:LSCR#0207]	\255\004\003\064N \255\004\002\064W
[082:LSCR#0209]	三角形
[082:LSCR#0209]	正方形
[082:LSCR#0209]	五邊形
[082:LSCR#0209]	圓形
[082:LSCR#0209]	六邊形
[082:LSCR#0209]	平行四邊形
[082:LSCR#0209]	八邊形
[082:LSCR#0209]	梯形
[082:LSCR#0209]	菱形
[082:LSCR#0209]	二面體
[082:LSCR#0209]	橢圓形
[082:LSCR#0209]	十二邊形
[082:LSCR#0209]	卵形
[082:LSCR#0209]	二十面體
[082:LSCR#0209]	心臟線
[082:LSCR#0209]	環面
[082:LSCR#0209]	雙紐線
[082:LSCR#0209]	平行六面體
[082:LSCR#0209]	平截頭體
[082:LSCR#0209]	螺旋線
[082:LSCR#0209]	扁球體
[082:LSCR#0209]	凸區域
[082:LSCR#0209]	橢圓雙曲面
[082:LSCR#0209]	正圓錐截面
[082:LSCR#0209]	偏心圓柱投影
[082:LSCR#0209]	我們不能去那裡啦，兄弟。\254\001那是禁忌的\255\007\041\000。
[083:SCRP#0113]	蓋布拉許
[085:VERB#0784]	裡面是叢林。
[085:OBNA#0784]	叢林@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[085:VERB#0785]	我看還是不要這麼做比較好。
[085:OBNA#0785]	撬棍@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[085:VERB#0800]	上面有個小凹痕，是我撞到頭留下的。
[085:OBNA#0800]	岩石@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[085:VERB#0787]	他在打坐冥想。
[085:VERB#0787]	謝謝你，孩子，但我什麼都不缺。
[085:VERB#0787]	我覺得他沒注意到我。
[085:OBNA#0787]	赫曼·圖斯洛特@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[085:VERB#0788]	牠好像沒什麼興趣。
[085:OBNA#0788]	鸚鵡@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[085:VERB#0789]	是空的。
[085:VERB#0789]	看起來有點舊了。
[085:VERB#0789]	打開的。
[085:VERB#0789]	關著的。
[085:OBNA#0789]	木桶@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[085:VERB#0790]	這是低鈉餅乾。
[085:OBNA#0790]	餅乾@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[085:VERB#0791]	是乾的。
[085:VERB#0791]	裝滿了乾淨的清水。
[085:VERB#0791]	裝滿了海水。
[085:VERB#0791]	沒有餅乾粉了。
[085:VERB#0791]	這水太鹹了，不能用來調低鈉餅乾粉。
[085:OBNA#0791]	馬丁尼杯@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[085:VERB#0792]	我現在沒心情游泳。
[085:VERB#0792]	已經滿了。
[085:OBNA#0792]	海洋@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[085:OBNA#0793]	海洋@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[085:VERB#0794]	這是私釀酒的蒸餾器。
[085:VERB#0794]	是空的。
[085:VERB#0794]	蒸餾器是空的。
[085:VERB#0794]	我已經蒸餾過了。
